Estación : ENAPU PERU
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,PUNCHANA
Latitud :,3°43'38'',Longitud :,73°14'13'',Altitud :,126 msnm.
Tipo :,EHMA - Hidrológica,Código :,47252718
2022/07/08,17:00,S/D,0.0
2022/07/08,18:00,S/D,0.0
2022/07/08,19:00,S/D,0.0
2022/07/08,20:00,S/D,0.0
2022/07/08,21:00,S/D,0.0
2022/07/08,22:00,S/D,0.0
2022/07/08,23:00,S/D,0.0
2022/07/09,00:00,S/D,0.0
2022/07/09,01:00,S/D,0.0
2022/07/09,02:00,S/D,0.0
2022/07/09,03:00,S/D,0.0
2022/07/09,04:00,S/D,0.0
2022/07/09,05:00,S/D,0.0
2022/07/09,06:00,S/D,0.0
2022/07/09,07:00,S/D,0.0
2022/07/09,08:00,S/D,0.0
2022/07/09,09:00,S/D,0.0
2022/07/09,10:00,S/D,0.0
2022/07/09,12:00,S/D,0.0
2022/07/09,13:00,S/D,0.0
2022/07/09,15:00,S/D,0.3
2022/07/09,16:00,S/D,0.9
2022/07/09,17:00,S/D,0.0
2022/07/09,18:00,S/D,0.0
2022/07/09,19:00,S/D,0.0
2022/07/09,20:00,S/D,0.0
2022/07/09,21:00,S/D,0.0
2022/07/09,22:00,S/D,0.0
2022/07/09,23:00,S/D,0.0
2022/07/10,00:00,S/D,0.0
2022/07/10,01:00,S/D,0.0
2022/07/10,02:00,S/D,0.0
2022/07/10,03:00,S/D,0.0
2022/07/10,04:00,S/D,0.0
2022/07/10,05:00,S/D,0.0
2022/07/10,06:00,S/D,0.0
2022/07/10,07:00,S/D,0.0
2022/07/10,08:00,S/D,0.0
2022/07/10,12:00,S/D,0.0
2022/07/10,16:00,S/D,0.0
2022/07/10,17:00,S/D,0.0
2022/07/10,18:00,S/D,0.0
2022/07/10,19:00,S/D,0.0
2022/07/10,20:00,S/D,0.0
2022/07/10,21:00,S/D,0.0
2022/07/10,22:00,S/D,0.0
2022/07/10,23:00,S/D,0.0
2022/07/11,00:00,S/D,0.0
2022/07/11,01:00,S/D,0.0
2022/07/11,02:00,S/D,0.0
2022/07/11,03:00,S/D,0.0
2022/07/11,04:00,S/D,0.0
2022/07/11,05:00,S/D,0.0
2022/07/11,06:00,S/D,0.0
2022/07/11,07:00,S/D,0.0
2022/07/11,15:00,S/D,0.0
2022/07/11,16:00,S/D,0.0
2022/07/11,17:00,S/D,0.0
2022/07/11,18:00,S/D,0.0
2022/07/11,19:00,S/D,0.0
2022/07/11,20:00,S/D,0.0
2022/07/11,21:00,S/D,0.0
2022/07/11,22:00,S/D,0.0
2022/07/11,23:00,S/D,0.0
2022/07/12,00:00,S/D,0.0
2022/07/12,01:00,S/D,0.0
2022/07/12,02:00,S/D,S/D
2022/07/12,03:00,S/D,0.0
2022/07/12,04:00,S/D,0.0
2022/07/12,05:00,S/D,0.0
2022/07/12,06:00,S/D,0.0
2022/07/12,07:00,S/D,0.0
2022/07/12,14:00,S/D,0.0
2022/07/12,16:00,S/D,0.0
2022/07/12,17:00,S/D,0.0
2022/07/12,18:00,S/D,0.0
2022/07/12,19:00,S/D,0.0
2022/07/12,20:00,S/D,0.0
2022/07/12,21:00,S/D,0.0
2022/07/12,22:00,S/D,0.0
2022/07/12,23:00,S/D,0.0
2022/07/13,00:00,S/D,0.0
2022/07/13,01:00,S/D,0.0
2022/07/13,02:00,S/D,0.6
2022/07/13,03:00,S/D,S/D
2022/07/13,04:00,S/D,0.0
2022/07/13,05:00,S/D,0.0
2022/07/13,06:00,S/D,0.0
2022/07/13,07:00,S/D,0.0
2022/07/13,09:00,S/D,0.0
2022/07/13,11:00,S/D,0.0
2022/07/13,12:00,S/D,0.0
2022/07/13,13:00,S/D,4.2
2022/07/13,16:00,S/D,0.0
2022/07/13,17:00,S/D,0.0
2022/07/13,18:00,S/D,0.0
2022/07/13,19:00,S/D,0.0
2022/07/13,20:00,S/D,0.0
2022/07/13,21:00,S/D,0.0
2022/07/13,22:00,S/D,0.0
2022/07/13,23:00,S/D,0.0
2022/07/14,00:00,S/D,0.0
2022/07/14,01:00,S/D,0.0
2022/07/14,02:00,S/D,0.0
2022/07/14,03:00,S/D,0.0
2022/07/14,04:00,S/D,0.0
2022/07/14,05:00,S/D,0.0
2022/07/14,06:00,S/D,0.0
2022/07/14,07:00,S/D,0.0
2022/07/14,14:00,S/D,0.0
2022/07/14,15:00,S/D,0.0
2022/07/14,16:00,S/D,0.0
2022/07/14,17:00,S/D,0.0
2022/07/14,18:00,S/D,0.0
2022/07/14,19:00,S/D,0.0
2022/07/14,20:00,S/D,0.0
2022/07/14,21:00,S/D,0.0
2022/07/14,22:00,S/D,0.0
2022/07/14,23:00,S/D,0.0
2022/07/15,00:00,S/D,0.0
2022/07/15,03:00,S/D,0.0
2022/07/15,04:00,S/D,0.0
2022/07/15,05:00,S/D,0.0
2022/07/15,06:00,S/D,0.0
2022/07/15,07:00,S/D,0.0
2022/07/15,12:00,S/D,0.0
2022/07/15,13:00,S/D,0.0
2022/07/15,14:00,S/D,0.0
2022/07/15,16:00,S/D,S/D
2022/07/15,17:00,S/D,0.0
2022/07/15,18:00,S/D,0.0
2022/07/15,19:00,S/D,0.0
2022/07/15,20:00,S/D,0.0
2022/07/15,21:00,S/D,0.0
2022/07/15,22:00,S/D,0.0
2022/07/15,23:00,S/D,0.0
2022/07/16,00:00,S/D,0.0
2022/07/16,01:00,S/D,0.0
2022/07/16,03:00,S/D,0.0
2022/07/16,04:00,S/D,0.0
